UNITID,STAT_IC,LOCK_IC,IMP_IC,STAT_C,LOCK_C,PRCH_C,IDX_C,PCC_F,IMP_C,RE_C,STAT_E12,LOCK_E12,PRCH_E12,IDX_E12,PCE12_F,IMP_E12,RE_E12,STAT_HR,LOCK_HR,PRCH_HR,IDX_HR,PCHR_F,IMP_HR,FTEMP15,SA_EXCL,STAT_EAP,STAT_SA,STAT_S,STAT_EF,LOCK_EF,PRCH_EF,IDX_EF,PCEF_F,IMP_EF,PTA99_EF,PTACIPEF,PTB_EF,PTC_EF,PTD_EF,FYRPYEAR,FORM_F,STAT_F,LOCK_F,PRCH_F,IDX_F,PCF_F,IMP_F,FYBEG,FYEND,GPFS,F1GASBAL,F2PELL,F_ATHLTC,STAT_SFA,LOCK_SFA,PRCH_SFA,IDX_SFA,PCSFA_F,IMP_SFA,STAT_GR,LOCK_GR,PRCH_GR,IDX_GR,PCGR_F,IMP_GR,COHRTSTU,LONGPGM,HASGRURL,GRDISURL,STAT_GR2,LOCK_GR2,PRCH_GR2,IDX_GR2,IMP_GR2,RE_GR,NTRLDSTR,REV_IC,REV_C,REV_E12,REV_SFA,REV_HR,REV_EF,REV_F,PCF_F_RV,REV_GR,REV_GR2 
102377,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,5,1,1,2,2,1,8,-2,-2,.,-2,"072009","062010",1,-2,1,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
102395,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,1,-2,-2,2,2,1,8,-2,-2,.,-2,"092009","082010",1,-2,1,3,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,2,-2,-2," ",-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,-2,-2
102429,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,2,4,1,8,-2,-2,.,-2,"102009","092010",1,1,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,"http://www.bscc.edu/employees/oprie.php",1,8,-2,-2,-2,2,0,0,1,0,0,0,0,0,.,0,0
102553,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,2,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,1,0,0,0,0,.,0,0
102580,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,5,0,-2,-2,.,-2,-1,-1,5,5,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,2,1,8,-2,-2,.,-2,"062009","052010",1,-2,3,3,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",-2,-2,-2,-2,-2,1,0,0,0,0,0,0,0,0,.,0,-2
102614,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,2,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,1,1,0,0,0,0,.,0,0
102632,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,2,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,3,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,1,0,0,0,0,.,0,0
102669,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,1,1,1,1,2,1,8,-2,-2,.,-2,"072009","062010",1,-2,1,3,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,2," ",1,8,-2,-2,-2,2,0,1,0,0,0,0,1,1,.,0,0
102711,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,4,1,8,5,-2,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
102845,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,5,1,1,1,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,1,0,.,0,0
103361,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,2,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,3,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,0,.,0,0
103501,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,1,1,2,3,1,8,-2,-2,.,-2,"012009","122009",2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
103529,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,-2,.,-2,-2,1,8,-2,-2,.,-2,1,-2,1,-2,1,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,-2,-2,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,3,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2," ",-2,-2,-2,-2,-2,-2,0,0,-2,-2,-2,0,-2,0,.,-2,-2
103644,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,5,1,1,2,3,1,8,-2,-2,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,1,0,0,0,0,.,0,0
103723,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,1,0,0,0,0,0,0,.,0,0
103732,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,2,3,1,8,3,212355,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
103741,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,2,3,1,8,3,212355,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
103778,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,5,1,1,1,2,1,8,-2,-2,.,-2,"072009","062010",1,-2,3,3,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,2,-2,-2," ",-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,-2,-2
103787,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,5,1,1,1,2,1,8,-2,-2,.,-2,"072009","062010",1,-2,2,4,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,"www.aicag.edu",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,0,.,0,0
103811,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,-2,2,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,1,0,0,0,0,.,0,0
103893,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,3,1,8,1,103893,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",-2,-2,-2,-2,-2,1,0,0,0,0,0,0,0,0,.,0,-2
103909,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,3,1,8,3,103893,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",-2,-2,-2,-2,-2,1,0,0,0,0,0,0,0,0,.,0,-2
103927,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,3,1,8,3,103893,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",-2,-2,-2,-2,-2,1,0,0,0,0,0,0,0,0,.,0,-2
103945,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",-2,-2,-2,-2,-2,1,0,0,0,0,0,0,1,0,.,0,-2
103954,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
103963,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,2,3,1,8,-2,-2,.,-2,"012009","122009",2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,0,.,0,0
104090,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,5,1,1,1,3,1,8,1,104090,49,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,49,0,0
104151,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,2,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,1,.,1,0
104160,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,1,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,"http://www.azwestern.edu/Institutional_Research/student_right_to_know_.html",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
104179,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
104188,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,5,1,1,2,3,1,8,1,104188,55,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,55,0,0
104294,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,2,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
104346,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,1,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
104364,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,5,1,1,1,3,1,8,-2,-2,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,3,0,1,0,0,0,0,0,0,.,0,0
104391,1,8,-2,1,8,-2,-2,.,-2,3,1,8,-2,-2,.,-2,3,1,8,-2,-2,.,-2,2,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
104425,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,2,-2,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,"https://my.cochise.edu/web/institutional-research/student-right-to-know1",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
104434,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,2,3,1,8,3,212355,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
104443,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,2,3,1,8,3,212355,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
104504,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
104531,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,1,3,1,8,-2,-2,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,1,.,0,0
104568,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,-2,1,-2,5,1,8,-2,-2,.,-2,1,-2,1,1,1,2,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
104577,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,5,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
104586,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,5,1,1,1,-2,1,8,2,133553,21,-2,"-2","-2",-2,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,"http://www.erau.edu/db/studentlife/dbathletics.html",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,21,0,0
104665,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,2,1,1,5,1,8,-2,-2,.,-2,1,-2,5,-2,-2,2,2,1,8,-2,-2,.,-2,"012009","122009",1,-2,1,3,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,2,-2,-2," ",-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,-2,-2
104708,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,1,1,1,1,4,1,8,3,105136,.,-2,"072009","062010",1,1,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
104717,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,5,1,1,2,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,1,"http://my.gcu.edu/about/Pages/Consumer.aspx",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,0,.,0,0
104805,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,5,1,1,1,3,1,8,1,104805,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",-2,-2,-2,-2,-2,1,0,0,0,0,1,0,0,1,.,0,-2
104911,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,5,1,1,2,3,1,8,-2,-2,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
104984,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,5,1,1,1,3,1,8,-2,-2,.,-2,"072009","062010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,0,.,0,0
105118,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,1,1,1,2,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,0,0,0,0,0,0,1,.,0,0
105127,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,1,1,2,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2," ",1,8,-2,-2,-2,-2,0,0,0,0,0,0,0,0,.,0,0
105136,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,-2,.,-2,-2,1,8,-2,-2,.,-2,1,-2,1,-2,5,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,-2,-2,4,1,8,1,105136,.,-2,"072009","062010",1,1,-2,4,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2," ",-2,-2,-2,-2,-2,-2,0,0,-2,-2,-2,0,-2,0,.,-2,-2
105145,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,1,1,1,1,4,1,8,3,105136,77,-2,"072009","062010",1,1,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,77,0,0
105154,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,1,1,1,1,4,1,8,3,105136,.,-2,"072009","062010",1,1,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
105163,1,8,-2,1,8,-2,-2,.,-2,3,1,8,-2,-2,.,-2,3,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,2,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",-2,-2,-2,-2,-2,3,0,0,0,0,0,0,0,0,.,0,-2
105172,1,8,-2,1,8,-2,-2,.,-2,3,1,8,-2,-2,.,-2,3,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,2,3,1,8,-2,-2,.,-2,"012009","122009",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",-2,-2,-2,-2,-2,3,0,0,0,0,0,0,0,0,.,0,-2
105206,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,1,1,1,1,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,3,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,1,0,0,0,0,0,0,.,0,0
105215,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,3,1,8,-2,-2,.,-2,"102009","092010",1,-2,-2,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,1,0,.,1,0
105297,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,2,4,1,8,-2,-2,.,-2,"102008","092009",1,2,-2,2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",-2,-2,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,-2
105330,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,1,1,8,-2,-2,.,-2,1,1,1,1,1,2,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,1,0,1,0,0,0,0,0,0,.,0,0
105349,1,8,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,1,1,1,2,4,1,8,-2,-2,.,-2,"072009","062010",1,1,-2,3,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
105367,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,1,5,-2,1,1,-2,1,8,2,155627,11,-2,"-2","-2",-2,-2,-2,-2,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,2,-2,-2," ",-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,11,-2,-2
105428,1,8,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,2,1,1,5,1,8,-2,-2,.,-2,1,-2,1,1,1,1,4,1,8,3,105136,.,-2,"072009","062010",1,1,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,2,2," ",1,8,-2,-2,-2,2,0,0,0,0,0,0,0,0,.,0,0
